
 Lista de Imóveis da Caixa;;Data de geração:;19/05/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso

 8787714142674 ;GO ;VALPARAISO DE GOIAS ;CHACARAS E MANSOES SANTA MARIA ;RUA 8, N. SN, Apto 204, BL A, LT 05, QD 09 ;88.404,91;151.000,00;41.46;Não;Apartamento, 48.90 de área total, 48.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714142674
 8787715791463 ;GO ;VALPARAISO DE GOIAS ;CHACARAS E MANSOES SANTA MARIA ;RUA 8, N. SN, Apto 302, BL 51, CH 37, QD 08 ;84.892,14;145.000,00;41.46;Não;Apartamento, 100.23 de área total, 48.92 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715791463
 8787717482603 ;GO ;VALPARAISO DE GOIAS ;CHACARAS E MANSOES SANTA MARIA ;RUA 8, N. SN, Apto 102, BL 16, CH 37, QD 08 ;90.161,30;154.000,00;41.46;Não;Apartamento, 126.25 de área total, 74.94 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717482603
 8787718348870 ;GO ;VALPARAISO DE GOIAS ;CHACARAS E MANSOES SANTA MARIA ;RUA 8, N. S/N, Apto 102, QD 08 CH 37 ;84.892,14;145.000,00;41.46;Não;Apartamento, 133.60 de área total, 82.29 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718348870
 8787714346156 ;GO ;VALPARAISO DE GOIAS ;CHACARAS BRASIL A ;RUA ESPERANCA, N. SN, CS 27, CH 13, QD 01 ;83.721,21;143.000,00;41.46;Não;Casa, 165.38 de área total, 58.69 de área privativa, 79.49 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714346156
 8787716286363 ;GO ;VALPARAISO DE GOIAS ;CHACARAS BRASIL A ;RUA ESPERANCA, N. SN, CS29 QD01 LT11 ;85.419,05;145.900,00;41.46;Não;Casa, 97.12 de área total, 97.12 de área privativa, 135.78 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716286363
 8787716287980 ;GO ;VALPARAISO DE GOIAS ;CHACARAS BRASIL A ;RUA ESPERANCA, N. 70, QD 01 LT 11 ;85.419,05;145.900,00;41.46;Não;Casa, 97.12 de área total, 97.12 de área privativa, 135.78 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716287980
 8787716346692 ;GO ;VALPARAISO DE GOIAS ;CHACARAS BRASIL A ;RUA ESPERANCA, N. CS 14, QD 01 LT 11 ;85.419,05;145.900,00;41.46;Não;Casa, 97.12 de área total, 97.12 de área privativa, 135.78 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716346692
 8444432121618 ;GO ;VALPARAISO DE GOIAS ;FAZENDA SANTA MARIA ;QUADRA QUINHÃO Nº 02, N. SN, CS 72 ;88.404,91;151.000,00;41.46;Não;Casa, 54.75 de área total, 54.75 de área privativa, 105.75 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432121618
 8444432633368 ;GO ;VALPARAISO DE GOIAS ;FAZENDA SANTA MARIA ;QUINHAO 2, N. SN, CS 14 ;83.135,75;142.000,00;41.46;Não;Casa, 61.77 de área total, 69.99 de área privativa, 105.75 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432633368
 8444435889614 ;GO ;VALPARAISO DE GOIAS ;CHACARAS YPIRANGA A ; QD  02, N. SN, Apto 219, BL A ;87.819,45;150.000,00;41.46;Não;Apartamento, 111.87 de área total, 47.83 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444435889614
 8555535444845 ;GO ;VALPARAISO DE GOIAS ;CHACARAS YPIRANGA A ;QUADRA 1, N. SN, Apto 07, PAV TERREO, BL B, CHACARA Nº08-C ;81.964,82;140.000,00;41.46;Não;Apartamento, 99.90 de área total, 44.45 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535444845
 8555538302766 ;GO ;VALPARAISO DE GOIAS ;CHACARAS YPIRANGA A ;CHACARA 02 F, N. CH - Q01, Apto 115, BL B ;81.379,36;139.000,00;41.46;Não;Apartamento, 0.00 de área total, 43.13 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538302766
 8787700220236 ;GO ;VALPARAISO DE GOIAS ;CHACARAS YPIRANGA A ;QUADRA 01, N. SN, Apto 01, BL B ;84.583,01;144.472,00;41.46;Não;Apartamento, 43.13 de área total, 43.13 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700220236
 8787700222786 ;GO ;VALPARAISO DE GOIAS ;CHACARAS YPIRANGA A ;RUA MARAJO, N. SN, Apto 202, CH 09, QD 01, BL H, PLAZA 1, SUB COND ;90.454,03;154.500,00;41.46;Não;Apartamento, 95.56 de área total, 48.36 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700222786
 8787712736747 ;GO ;VALPARAISO DE GOIAS ;CHACARAS YPIRANGA A ;QUADRA 01, N. SN, Apto 202, BL B LT 07 QD 01 ;84.431,38;144.213,00;41.46;Não;Apartamento, 0.00 de área total, 44.77 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712736747
 8787712889934 ;GO ;VALPARAISO DE GOIAS ;CHACARAS YPIRANGA A ;QUADRA 1, N. SN, Apto 2, TERREO, BL B, GLEBA A, CH 07-O, RUA SE ;86.648,52;148.000,00;41.46;Não;Apartamento, 47.03 de área total, 47.03 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712889934
 8444412718180 ;GO ;VALPARAISO DE GOIAS ;JARDIM CEU AZUL ;QUADRA 92, N. SN, Apto 103, LT 12 ;92.115,69;157.000,00;41.33;Não;Apartamento, 89.42 de área total, 68.69 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412718180
 8555519517272 ;GO ;VALPARAISO DE GOIAS ;PARQUE ESPLANADA II ;QUADRA 32, N. SN, Apto 103, BL I, LT 01 ;123.753,66;210.000,00;41.07;Não;Apartamento, 98.95 de área total, 77.95 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555519517272
 8787711539514 ;GO ;VALPARAISO DE GOIAS ;FAZENDA TAVEIRA ;VIA DE ACESSO, N. SN, Apto 101, BL 20, GLEBA A2 ;100.741,08;170.000,00;40.75;Não;Apartamento, 82.15 de área total, 61.73 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711539514
 8787712347961 ;GO ;VALPARAISO DE GOIAS ;FAZENDA TAVEIRA ;VIA DE ACESSO, N. SN, Apto 202, BL 28, GLEBA A2 ;93.037,35;157.000,00;40.75;Não;Apartamento, 0.00 de área total, 45.35 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712347961
 8444427843120 ;GO ;VALPARAISO DE GOIAS ;VALPARAISO I - ETAPA B ;QUADRA 54, N. SN, CS A, LT 16 ;99.674,41;168.200,00;40.75;Não;Casa, 100.00 de área total, 47.89 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427843120
 8787718306124 ;GO ;VALPARAISO DE GOIAS ;VILA ISABEL ;RUA 14, N. SN, Apto 302, BL C, QD 02, LT 07 ;94.222,54;159.000,00;40.75;Não;Apartamento, 101.53 de área total, 56.35 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718306124
 8787715308711 ;GO ;VALPARAISO DE GOIAS ;PARQUE ESPLANADA III ;QUADRA QUADRA 12, N. S/N, Apto 304, BL 09 T2 2ºPAV ;94.815,14;160.000,00;40.75;Não;Apartamento, 64.35 de área total, 56.76 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715308711
 8787710434360 ;GO ;VALPARAISO DE GOIAS ;CHACARAS ANHANGUERA ;QUADRA 18, N. SN, Apto 201, BL B, LT 04 ;98.370,70;166.000,00;40.75;Não;Apartamento, 0.00 de área total, 45.13 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710434360
 8787713695157 ;GO ;VALPARAISO DE GOIAS ;CIDADE JARDINS - ETAPA B ;QUADRA QC 01, N. SN, Apto 103, BL 17 TÉRREO AVENIDA COMERCIAL NORTE 2 ;108.444,81;183.000,00;40.75;Não;Apartamento, 93.57 de área total, 50.84 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713695157
 8787716879178 ;GO ;VALPARAISO DE GOIAS ;CIDADE JARDINS - ETAPA B ;QUADRA QC 02, N. SN, Apto 102, BL G, QD 01 ;95.407,73;161.000,00;40.75;Não;Apartamento, 65.82 de área total, 46.48 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716879178
 8444406085677 ;GO ;VALPARAISO DE GOIAS ;PACAEMBU ; QUADRA 165, N. S/N, LT 19 CS 06 ;94.815,14;160.000,00;40.75;Não;Casa, 75.24 de área total, 75.24 de área privativa, 88.62 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406085677
 8787714538098 ;GO ;VALPARAISO DE GOIAS ;JARDIM CEU AZUL ;RUA SEM NOME, N. SN, Apto 202, BL A, LT 10 ;94.815,14;160.000,00;40.75;Não;Apartamento, 94.81 de área total, 50.14 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714538098
 8787714586572 ;GO ;VALPARAISO DE GOIAS ;SETOR DE CHACARAS ANHANGUERA B ;RUA BOTOCUDOS, N. SN, Apto 101, BL I, QD 30, LT 05 ;106.667,03;180.000,00;40.75;Não;Apartamento, 124.37 de área total, 48.60 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714586572
 8787719225969 ;GO ;VALPARAISO DE GOIAS ;CHACARAS SAIA VELHA ;RUA 2, N. SN, Apto 102, BL 19, CH 26, QD 02 ;106.667,03;180.000,00;40.75;Não;Apartamento, 93.01 de área total, 56.37 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787719225969
 8787720270328 ;GO ;VALPARAISO DE GOIAS ;CHACARAS SAIA VELHA ;RUA 2, N. SN, Apto 202, BL18 CH26  VG120 QD2 ;97.778,11;165.000,00;40.75;Não;Apartamento, 80.75 de área total, 44.11 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720270328
 8787709551839 ;GO ;VALPARAISO DE GOIAS ;CHACARAS BENVINDA ; RUA PRESIDENTE JK, N. SN, Apto 105, BL A LT05 QD 03 ;106.667,03;180.000,00;40.75;Não;Apartamento, 102.40 de área total, 48.36 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709551839
 8787710436584 ;GO ;VALPARAISO DE GOIAS ;CHACARAS BENVINDA ;RUA PRESIDENTE JK, N. SN, Apto 110, BL B LT05 QD 03 ;106.667,03;180.000,00;40.75;Não;Apartamento, 124.42 de área total, 48.36 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710436584
 8787715819759 ;GO ;VALPARAISO DE GOIAS ;CHACARAS E MANSOES SANTA MARIA ;RUA 8, N. SN, Apto 301, BL 51, CH 37, QD 08 ;100.741,08;170.000,00;40.75;Não;Apartamento, 100.23 de área total, 48.92 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715819759
 8787716252264 ;GO ;VALPARAISO DE GOIAS ;CHACARAS E MANSOES SANTA MARIA ;RUA 8, N. SN, Apto 202, BL 23, CH 37, QD 08 ;94.815,14;160.000,00;40.75;Não;Apartamento, 0.00 de área total, 48.92 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716252264
 8787717190130 ;GO ;VALPARAISO DE GOIAS ;CHACARAS E MANSOES SANTA MARIA ;RUA 8, N. SN, Apto 302, BL 12, CH 37, QD 08 ;94.815,14;160.000,00;40.75;Não;Apartamento, 100.23 de área total, 48.92 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717190130
 8787716314111 ;GO ;VALPARAISO DE GOIAS ;CHACARAS BRASIL A ;RUA ESPERANCA, N. SN, CS 33 ;94.222,54;159.000,00;40.75;Não;Casa, 97.12 de área total, 97.12 de área privativa, 57.76 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716314111
 8787716561534 ;GO ;VALPARAISO DE GOIAS ;CHACARAS BRASIL A ;RUA ESPERANCA, N. SN, CS16 QD01 LT11 ;106.667,03;180.000,00;40.75;Não;Casa, 135.78 de área total, 97.12 de área privativa, 135.78 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716561534
 8787717099800 ;GO ;VALPARAISO DE GOIAS ;CHACARAS BRASIL A ;RUA ESPERANCA, N. SN, CS 77 PARTE LT 11 QD 01 ;106.667,03;180.000,00;40.75;Não;Casa, 135.78 de área total, 97.12 de área privativa, 135.78 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717099800
 8444409441644 ;GO ;VALPARAISO DE GOIAS ;SETOR DE CHACARAS ANHANGUERA B ;RUA SANTA CATARINA, N. SN, CS 18 QD 24 LT 02 ;63.222,21;106.000,00;40.36;Não;Casa, 53.24 de área total, 53.24 de área privativa, 138.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409441644
 8555502928959 ;GO ;VALPARAISO DE GOIAS ;CIDADE JARDINS ;Q QC 01 CONJ B, N. S/N, Apto 103, BL 08 ;71.789,15;120.000,00;40.18;Não;Apartamento, 0.00 de área total, 52.45 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555502928959
 8555511674409 ;GO ;VALPARAISO DE GOIAS ;PACAEMBU ;QUADRA 13 LOTE 03, CASA 9 ;66.000,00;110.000,00;40.00;Não;Casa, 0.00 de área total, 61.08 de área privativa, 87.33 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 2 lavabo(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555511674409
 8444411927303 ;GO ;VALPARAISO DE GOIAS ;PARQUE ESPLANADA II ;RUA 21, N. SN, Apto 406, BL G VG 246 QD 37 ;83.391,04;138.000,00;39.58;Não;Apartamento, 66.15 de área total, 46.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411927303
 1444414441780 ;GO ;VALPARAISO DE GOIAS ;JARDIM CEU AZUL ;RUA 31, N. SN, Apto 102, QD50 LT63 ;80.526,74;133.260,00;39.58;Não;Apartamento, 104.80 de área total, 56.55 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444414441780
 1787701144705 ;GO ;VALPARAISO DE GOIAS ;SETOR DE CHACARAS ANHANGUERA B ;RUA ESPÍRITO SANTO, N. S/N, Apto 101, QUADRA 37, CH 02, BL A ;80.550,91;133.300,00;39.58;Não;Apartamento, 91.76 de área total, 50.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701144705
 1787701857698 ;GO ;VALPARAISO DE GOIAS ;CHACARAS SAIA VELHA ; AVENIDA TANCREDO NEVES, N. SN, Apto 203, BL02 AREA04 MOD21 ;77.348,21;128.000,00;39.58;Não;Apartamento, 42.81 de área total, 42.81 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701857698
 8787716933539 ;GO ;VALPARAISO DE GOIAS ;SETOR DE CHACARAS ANHANGUERA C ;QUADRA 10, N. SN, Apto 201, BL 09, LT12, RUA GUARANI ;112.420,91;186.000,00;39.56;Não;Apartamento, 86.10 de área total, 45.66 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716933539
 8787706376769 ;GO ;VALPARAISO DE GOIAS ;CHACARAS IPANEMA ;RUA PEDRO II, N. 1, Apto 102, BL14 GLEBA A1 ;120.882,70;200.000,00;39.56;Não;Apartamento, 0.00 de área total, 90.53 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706376769
 8787715718626 ;GO ;VALPARAISO DE GOIAS ;CHACARAS E MANSOES SANTA MARIA ;RUA 8, N. SN, Apto 101, BL 04, CH 37, QD 08 ;126.926,84;210.000,00;39.56;Não;Apartamento, 125.52 de área total, 73.76 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715718626
 8787717218957 ;GO ;VALPARAISO DE GOIAS ;CHACARAS E MANSOES SANTA MARIA ;RUA 8, N. SN, Apto 102, BL 20, CH 37, QD 08 ;111.212,08;184.000,00;39.56;Não;Apartamento, 0.00 de área total, 75.97 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717218957
 8787717226224 ;GO ;VALPARAISO DE GOIAS ;CHACARAS E MANSOES SANTA MARIA ;RUA 8, N. SN, Apto 102, BL 26 TÉRREO VG 160 QD 08 CH 37 ;120.640,93;199.600,00;39.56;Não;Apartamento, 127.28 de área total, 75.97 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717226224
 8787717236530 ;GO ;VALPARAISO DE GOIAS ;CHACARAS E MANSOES SANTA MARIA ;RUA 8, N. SN, Apto 101, BL13, CH 37, QD 08 ;120.278,29;199.000,00;39.56;Não;Apartamento, 125.07 de área total, 73.76 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717236530
 8787717475836 ;GO ;VALPARAISO DE GOIAS ;CHACARAS E MANSOES SANTA MARIA ;RUA 8, N. SN, Apto 101, BL 20, CH 37, QD 08 ;120.157,40;198.800,00;39.56;Não;Apartamento, 125.07 de área total, 73.76 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717475836
 1787701083978 ;GO ;VALPARAISO DE GOIAS ;FAZENDA TAVEIRA ;VIA DE ACESSO, N. SN, Apto 203, BL 02, GLEBA A1 ;93.097,10;152.500,00;38.96;Não;Apartamento, 81.96 de área total, 56.14 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701083978
 8444410221393 ;GO ;VALPARAISO DE GOIAS ;PARQUE ESPLANADA III ;QUADRA 12, N. SN, Apto 209, BL E, LT 02A, GLEBA F, VG 165 ;88.518,56;145.000,00;38.96;Não;Apartamento, 0.00 de área total, 46.02 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410221393
